id,amount,status,created_at,user_id,money_back_date,transfer_type,send_at
15657,100.0,approved,2020-09-11 07:07:00.429284+00,35073.0,2020-10-09 19:36:14.156125+00,instant,2020-09-18 07:07:00.40039+00
1420,100.0,approved,2020-04-28 16:31:51.310945+00,7537.0,2020-05-15 21:35:29.730139+00,regular,
9841,100.0,rejected,2020-07-28 08:45:55.035259+00,14631.0,,regular,2020-08-04 08:45:55.034885+00
9508,100.0,approved,2020-07-23 13:34:06.185692+00,27778.0,2020-08-06 22:00:00+00,regular,2020-07-30 13:34:06.185231+00
11190,100.0,approved,2020-08-06 17:15:36.048043+00,9163.0,2020-09-02 22:00:00+00,regular,2020-08-13 17:15:36.047596+00
9231,50.0,rejected,2020-07-21 10:54:52.748331+00,3377.0,,regular,2020-07-28 10:54:52.747635+00
5508,100.0,rejected,2020-06-26 15:25:29.634103+00,14268.0,,regular,
683,100.0,approved,2020-02-14 20:47:47.280074+00,2562.0,2020-03-24 23:40:15.629854+00,regular,
13531,100.0,approved,2020-08-21 20:28:47.470343+00,5784.0,2020-09-06 19:48:39.214556+00,instant,2020-08-28 20:28:47.429997+00
15838,100.0,approved,2020-09-12 10:38:46.564839+00,32149.0,2020-10-06 19:41:35.788939+00,instant,2020-09-19 10:38:46.520513+00
2854,100.0,approved,2020-06-10 05:16:28.008213+00,6533.0,2020-07-03 03:26:05.301248+00,regular,
1910,100.0,approved,2020-05-16 08:49:38.034304+00,8486.0,2020-06-09 22:50:29.505933+00,regular,
18242,50.0,rejected,2020-09-28 18:29:13.389408+00,47284.0,,instant,2020-10-05 18:29:13.363314+00
1082,100.0,approved,2020-04-08 13:18:35.25673+00,5393.0,2020-04-28 09:25:18.623247+00,regular,
11695,100.0,approved,2020-08-10 12:38:31.940536+00,4523.0,2020-11-04 13:52:32.999105+00,instant,2020-08-17 12:38:31.940175+00
18102,20.0,approved,2020-09-27 16:36:06.042449+00,9427.0,2020-10-07 20:04:12.515913+00,instant,2020-10-04 16:36:06.002216+00
1303,100.0,approved,2020-04-20 16:29:20.770295+00,7045.0,2020-05-15 21:35:28.6701+00,regular,
15687,100.0,approved,2020-09-11 10:43:21.195453+00,9912.0,2020-10-09 19:36:16.848412+00,regular,2020-09-18 10:43:21.151982+00
15787,100.0,approved,2020-09-12 06:21:21.882668+00,19173.0,2020-10-05 22:00:00+00,instant,2020-09-19 06:21:21.828855+00
158,100.0,approved,2019-12-14 13:41:39.211576+00,778.0,,regular,
18001,100.0,approved,2020-09-26 15:47:18.059523+00,51816.0,2020-11-05 20:08:24.12813+00,instant,2020-10-03 15:47:18.035695+00
18567,50.0,approved,2020-09-30 12:49:03.613818+00,57178.0,2021-01-09 09:03:50.907748+00,instant,2020-10-07 12:49:03.565303+00
7139,100.0,approved,2020-07-08 12:02:24.830459+00,17347.0,,regular,
12998,100.0,rejected,2020-08-18 21:55:24.228373+00,10035.0,,instant,2020-08-25 21:55:24.180622+00
222,100.0,approved,2019-12-18 11:28:21.434587+00,776.0,,regular,
13824,50.0,approved,2020-08-25 10:27:45.603298+00,32996.0,2020-11-04 00:00:36.479028+00,instant,2020-09-01 10:27:45.577451+00
15501,50.0,approved,2020-09-10 08:34:02.550134+00,34236.0,2020-10-06 19:38:05.400014+00,instant,2020-09-17 08:34:02.484687+00
3404,100.0,approved,2020-06-15 18:25:21.533948+00,14484.0,,regular,
9487,100.0,approved,2020-07-23 08:32:27.352722+00,16757.0,2020-10-06 20:25:27.324538+00,regular,2020-07-30 08:32:27.352334+00
2173,100.0,rejected,2020-05-26 06:35:07.688182+00,5239.0,,regular,
8396,100.0,approved,2020-07-16 06:25:29.311702+00,17470.0,2020-08-11 22:00:00+00,regular,
11665,100.0,approved,2020-08-10 11:15:02.938495+00,14376.0,2020-10-06 06:15:48.478406+00,instant,2020-08-17 11:15:02.938046+00
17456,100.0,rejected,2020-09-23 12:03:22.965595+00,,,instant,2020-10-07 12:03:22.943008+00
1998,100.0,rejected,2020-05-18 20:50:36.467736+00,,,regular,
11929,100.0,rejected,2020-08-11 10:20:04.834598+00,,,instant,2020-08-18 10:20:04.834182+00
7812,100.0,rejected,2020-07-13 13:42:38.979101+00,,,regular,
1103,100.0,approved,2020-04-09 07:18:26.106001+00,6026.0,2020-04-28 20:50:59.209181+00,regular,
17641,100.0,approved,2020-09-24 11:30:19.971788+00,47583.0,2020-10-13 19:47:10.925703+00,regular,2020-10-01 11:30:19.924348+00
18156,100.0,approved,2020-09-28 09:01:04.107072+00,12898.0,2020-12-06 19:03:43.197149+00,instant,2020-10-05 09:01:04.030545+00
593,50.0,rejected,2020-02-03 10:33:56.828871+00,3109.0,,regular,
18023,50.0,rejected,2020-09-26 20:15:21.17966+00,52237.0,,instant,2020-10-03 20:15:21.129936+00
14470,100.0,rejected,2020-09-04 07:12:56.279609+00,6744.0,,instant,2020-09-11 07:12:56.22903+00
13079,50.0,approved,2020-08-19 12:52:11.584202+00,11641.0,2020-09-08 19:18:26.382551+00,instant,2020-08-26 12:52:11.537651+00
16296,50.0,approved,2020-09-15 19:05:39.267562+00,13756.0,2020-10-06 22:00:00+00,instant,2020-09-22 19:05:39.221698+00
2544,100.0,approved,2020-06-03 22:25:10.931953+00,2305.0,2020-07-25 06:16:10.667519+00,regular,
10799,50.0,rejected,2020-08-04 12:33:07.852722+00,32464.0,,regular,2020-08-11 12:33:07.852355+00
10840,100.0,rejected,2020-08-04 15:58:04.631413+00,,,regular,2020-08-11 15:58:04.631027+00
13272,50.0,rejected,2020-08-19 21:05:04.981258+00,6519.0,,instant,2020-08-26 21:05:04.932642+00
1941,100.0,approved,2020-05-17 04:18:47.476593+00,2671.0,2020-06-15 21:42:58.780022+00,regular,
6790,100.0,rejected,2020-07-06 16:00:33.206314+00,,,regular,
5535,100.0,rejected,2020-06-26 19:32:46.041977+00,1159.0,,regular,
7693,100.0,approved,2020-07-12 14:53:29.666295+00,23280.0,2020-08-02 22:00:00+00,regular,
7387,100.0,approved,2020-07-09 19:45:25.742503+00,,2020-07-29 22:00:00+00,regular,
9674,100.0,rejected,2020-07-25 11:19:13.793129+00,9183.0,,regular,2020-08-01 11:19:13.792695+00
16438,100.0,approved,2020-09-16 12:53:12.081345+00,2938.0,2020-11-29 19:25:42.551375+00,regular,2020-09-23 12:53:12.043431+00
7826,100.0,approved,2020-07-13 15:00:32.723447+00,27321.0,2020-08-04 22:00:00+00,regular,
14702,100.0,approved,2020-09-05 12:59:03.379828+00,26764.0,2020-10-06 19:25:58.585364+00,instant,2020-09-12 12:59:03.339772+00
17442,100.0,rejected,2020-09-23 10:53:30.392121+00,,,instant,2020-10-07 10:53:30.367076+00
15754,100.0,rejected,2020-09-11 18:35:27.800619+00,32000.0,,instant,2020-09-18 18:35:27.756618+00
2753,100.0,rejected,2020-06-09 10:11:41.258014+00,13637.0,,regular,
6308,100.0,rejected,2020-07-02 16:08:48.057865+00,14228.0,,regular,
2400,50.0,approved,2020-05-31 19:43:58.215254+00,9953.0,2020-06-19 14:00:04.24901+00,regular,
13779,100.0,rejected,2020-08-24 20:06:01.940946+00,7199.0,,regular,2020-08-31 20:06:01.911553+00
5081,100.0,approved,2020-06-25 06:12:30.800766+00,,2020-07-07 15:46:52.54217+00,regular,
17044,50.0,approved,2020-09-21 08:07:52.657182+00,45002.0,2020-10-08 19:08:10.565764+00,regular,2020-09-28 08:07:52.606938+00
10986,100.0,approved,2020-08-05 15:13:58.061244+00,12070.0,2020-10-31 00:54:23.17325+00,instant,2020-08-12 15:13:58.060703+00
749,20.0,rejected,2020-02-27 15:57:44.817026+00,,,regular,
16077,50.0,rejected,2020-09-14 14:04:08.247625+00,13058.0,,instant,2020-09-21 14:04:08.208162+00
1538,40.0,approved,2020-05-03 21:05:51.011984+00,8674.0,2020-06-10 23:39:11.151777+00,regular,
3555,50.0,approved,2020-06-16 19:09:35.90524+00,10939.0,2020-07-30 22:00:00+00,regular,
17754,50.0,rejected,2020-09-25 06:10:43.427406+00,43201.0,,instant,2020-10-02 06:10:43.37893+00
10447,100.0,approved,2020-08-01 10:45:33.850031+00,,2020-08-25 22:00:00+00,regular,2020-08-08 10:45:33.849532+00
12968,100.0,rejected,2020-08-18 16:56:40.58344+00,,,instant,2020-08-25 16:56:40.54031+00
17452,50.0,rejected,2020-09-23 11:38:53.289225+00,,,instant,2020-10-07 11:38:53.264517+00
17640,100.0,rejected,2020-09-24 11:20:41.786245+00,,,instant,2020-10-01 11:20:41.758347+00
6857,100.0,approved,2020-07-07 06:26:03.201359+00,13405.0,2020-07-30 22:00:00+00,regular,
1962,100.0,approved,2020-05-18 01:27:43.655862+00,7884.0,2020-06-11 22:41:20.347703+00,regular,
9607,100.0,rejected,2020-07-24 12:49:19.7091+00,22651.0,,regular,2020-07-31 12:49:19.708677+00
5990,100.0,rejected,2020-06-30 16:09:02.878323+00,,,regular,
6737,100.0,approved,2020-07-06 08:25:31.848771+00,5266.0,2020-07-29 22:00:00+00,regular,
8443,100.0,approved,2020-07-16 09:50:44.449948+00,7436.0,,regular,
4611,100.0,approved,2020-06-22 10:43:10.802929+00,20478.0,2020-07-31 08:42:13.096022+00,regular,
4728,100.0,approved,2020-06-23 05:08:25.420471+00,5286.0,2020-07-07 15:17:30.554172+00,regular,
9097,30.0,approved,2020-07-20 15:08:00.370033+00,20820.0,2020-08-04 22:00:00+00,regular,2020-07-27 15:08:00.369592+00
12896,50.0,rejected,2020-08-18 08:06:01.559041+00,21740.0,,instant,2020-08-25 08:06:01.499946+00
17497,50.0,approved,2020-09-23 15:23:36.285054+00,9399.0,2020-11-03 23:00:00+00,instant,2020-10-07 15:23:36.252034+00
13596,100.0,approved,2020-08-22 15:15:29.494959+00,11268.0,2020-09-21 18:51:47.913861+00,instant,2020-08-29 15:15:29.469824+00
15078,50.0,rejected,2020-09-08 07:18:59.2117+00,16093.0,,instant,2020-09-15 07:18:59.170354+00
7194,100.0,approved,2020-07-08 16:39:50.758394+00,6439.0,2020-08-05 22:00:00+00,regular,
2568,100.0,approved,2020-06-04 12:42:12.770534+00,12652.0,2020-07-29 22:00:00+00,regular,
8013,100.0,rejected,2020-07-14 16:11:28.383856+00,12852.0,,regular,
2762,70.0,rejected,2020-06-09 11:07:46.406361+00,12150.0,,regular,
1606,100.0,approved,2020-05-06 22:13:35.91687+00,4715.0,2020-06-09 22:50:06.964601+00,regular,
5944,100.0,rejected,2020-06-30 11:31:57.609979+00,20845.0,,regular,
16880,50.0,rejected,2020-09-19 13:46:44.603503+00,13762.0,,instant,2020-09-26 13:46:44.561671+00
18261,100.0,approved,2020-09-28 21:22:43.771617+00,49834.0,2020-10-30 19:35:13.109466+00,instant,2020-10-05 21:22:43.730202+00
9982,60.0,rejected,2020-07-29 10:07:45.740986+00,4810.0,,regular,2020-08-05 10:07:45.740331+00
18319,50.0,rejected,2020-09-29 07:15:54.455723+00,22231.0,,instant,2020-10-06 07:15:54.411162+00
6683,100.0,approved,2020-07-05 16:17:04.013128+00,2229.0,2020-08-04 22:00:00+00,regular,
4540,94.0,rejected,2020-06-21 17:43:03.486288+00,8489.0,,regular,
7280,50.0,rejected,2020-07-09 07:42:50.553162+00,15219.0,,regular,
6732,100.0,approved,2020-07-06 08:12:44.123832+00,28994.0,2020-10-06 17:10:20.235636+00,regular,
13852,100.0,approved,2020-08-25 15:06:05.729965+00,33190.0,2020-09-11 19:25:12.140982+00,instant,2020-09-01 15:06:05.704494+00
915,100.0,rejected,2020-03-17 04:13:20.445184+00,,,regular,
9943,100.0,rejected,2020-07-29 06:34:04.224149+00,14845.0,,instant,2020-08-05 06:34:04.223705+00
11496,30.0,approved,2020-08-08 15:17:59.195007+00,,2020-08-23 22:00:00+00,instant,2020-08-15 15:17:59.194419+00
11548,50.0,approved,2020-08-09 10:37:33.3807+00,34707.0,2020-09-15 22:00:00+00,instant,2020-08-16 10:37:33.380336+00
3584,90.0,approved,2020-06-17 06:54:41.62501+00,15895.0,2020-07-07 22:00:00+00,regular,
18432,100.0,rejected,2020-09-29 14:11:01.519433+00,55739.0,,instant,2020-10-06 14:11:01.479073+00
6041,100.0,rejected,2020-06-30 22:25:10.654075+00,24152.0,,regular,
17509,50.0,rejected,2020-09-23 16:02:27.932693+00,22524.0,,regular,2020-10-07 16:02:27.901116+00
17807,100.0,approved,2020-09-25 11:36:25.83439+00,48731.0,2020-11-29 19:26:07.907126+00,instant,2020-10-02 11:36:25.790965+00
7127,100.0,approved,2020-07-08 11:10:50.634552+00,1227.0,2020-08-04 22:00:00+00,regular,
6539,100.0,rejected,2020-07-04 06:04:07.308117+00,15920.0,,regular,
10142,100.0,rejected,2020-07-30 13:12:01.76606+00,,,regular,2020-08-06 13:12:01.765599+00
16256,100.0,approved,2020-09-15 14:02:04.734137+00,,2020-10-13 19:44:50.714696+00,regular,2020-09-22 14:02:04.683989+00
13780,50.0,rejected,2020-08-24 20:27:22.161485+00,18277.0,,regular,2020-08-31 20:27:22.142626+00
14293,100.0,rejected,2020-09-02 16:02:54.88893+00,34469.0,,instant,2020-09-09 16:02:54.861018+00
6419,100.0,approved,2020-07-03 09:02:26.500259+00,2607.0,2020-07-29 22:00:00+00,regular,
14799,50.0,approved,2020-09-06 10:23:48.983358+00,37615.0,2020-10-14 19:53:54.901496+00,instant,2020-09-13 10:23:48.953972+00
4398,50.0,approved,2020-06-20 15:43:25.36171+00,,2020-07-07 22:00:00+00,regular,
2865,100.0,rejected,2020-06-10 06:30:57.879046+00,6912.0,,regular,
13577,50.0,approved,2020-08-22 12:24:15.949943+00,11257.0,2020-09-30 22:00:00+00,instant,2020-08-29 12:24:15+00
8277,100.0,approved,2020-07-15 16:35:11.986713+00,31952.0,2020-10-12 22:00:00+00,regular,
9067,100.0,rejected,2020-07-20 11:22:46.488254+00,,,regular,
3815,100.0,approved,2020-06-18 04:28:31.218523+00,17712.0,2020-07-07 22:00:00+00,regular,
15274,100.0,approved,2020-09-09 08:35:04.043223+00,23138.0,2020-10-02 19:00:19.403949+00,instant,2020-09-16 08:35:03.999734+00
18057,100.0,approved,2020-09-27 10:02:36.07838+00,18225.0,,instant,2020-10-04 10:02:36.029422+00
16093,100.0,rejected,2020-09-14 17:01:56.312622+00,34678.0,,regular,2020-09-21 17:01:56.265421+00
15849,50.0,approved,2020-09-12 11:57:38.514491+00,38428.0,2020-11-05 20:03:43.36109+00,instant,2020-09-19 11:57:38.433921+00
17939,100.0,approved,2020-09-26 08:19:25.97557+00,48889.0,2020-10-07 20:02:32.809991+00,instant,2020-10-03 08:19:25.95183+00
17784,50.0,approved,2020-09-25 09:01:37.505018+00,49974.0,2020-10-29 19:09:02.498643+00,instant,2020-10-02 09:01:37.45799+00
11876,50.0,rejected,2020-08-11 06:58:24.122711+00,,,instant,2020-08-18 06:58:24.122309+00
17789,90.0,approved,2020-09-25 09:27:37.419902+00,49662.0,2020-11-06 07:17:49.17578+00,instant,2020-10-02 09:27:37.395376+00
1627,100.0,rejected,2020-05-08 09:27:23.650739+00,1072.0,,regular,
111,100.0,approved,2019-12-12 07:39:35.891475+00,1142.0,,regular,
7817,100.0,approved,2020-07-13 14:10:56.077207+00,32426.0,2020-07-29 22:00:00+00,regular,
14857,50.0,approved,2020-09-06 18:11:56.671845+00,35520.0,2020-11-05 19:49:43.299318+00,instant,2020-09-13 18:11:56.627315+00
1981,100.0,approved,2020-05-18 17:07:21.996535+00,7227.0,2020-07-03 03:17:28.353451+00,regular,
1312,100.0,approved,2020-04-21 09:42:33.086266+00,1106.0,2020-05-15 21:35:19.080944+00,regular,
14301,100.0,approved,2020-09-02 17:20:22.745084+00,4938.0,2020-10-11 22:00:00+00,regular,2020-09-09 17:20:22.691787+00
6051,100.0,rejected,2020-07-01 04:41:33.140574+00,17271.0,,regular,
15487,100.0,approved,2020-09-10 06:12:31.57749+00,1055.0,2020-10-06 19:38:03.065223+00,regular,2020-09-17 06:12:31.527614+00
6306,100.0,rejected,2020-07-02 15:50:50.454105+00,13414.0,,regular,
6835,100.0,approved,2020-07-07 01:13:32.335867+00,18636.0,2020-08-05 22:00:00+00,regular,
7376,100.0,approved,2020-07-09 18:58:06.851402+00,30899.0,2020-08-04 22:00:00+00,regular,
16132,50.0,rejected,2020-09-15 04:30:31.441049+00,,,instant,2020-09-22 04:30:31.396666+00
4235,100.0,approved,2020-06-19 15:48:02.103949+00,10323.0,2020-07-08 22:00:00+00,regular,
480,100.0,rejected,2020-01-21 05:03:41.817322+00,1630.0,,regular,
3440,100.0,approved,2020-06-16 07:40:33.786981+00,14935.0,2020-07-07 15:47:21.346123+00,regular,
13538,100.0,approved,2020-08-21 22:20:04.588504+00,7977.0,2020-09-05 19:48:35.353665+00,instant,2020-08-28 22:20:04.558681+00
10975,100.0,approved,2020-08-05 13:58:15.891557+00,7445.0,2020-09-01 22:00:00+00,instant,2020-08-12 13:58:15.891182+00
11434,100.0,approved,2020-08-07 23:53:33.980254+00,9572.0,2020-09-03 00:11:52.502555+00,regular,2020-08-14 23:53:33.979852+00
470,100.0,rejected,2020-01-17 16:47:10.782189+00,2353.0,,regular,
18370,50.0,approved,2020-09-29 09:28:49.067112+00,50077.0,2020-10-05 19:48:06.020977+00,instant,2020-10-06 09:28:49.021017+00
8704,100.0,rejected,2020-07-17 15:57:35.787096+00,20639.0,,regular,
4284,100.0,rejected,2020-06-19 20:08:38.914846+00,18664.0,,regular,
15830,100.0,rejected,2020-09-12 10:05:32.93675+00,39154.0,,instant,2020-09-19 10:05:32.897097+00
15165,100.0,approved,2020-09-08 16:01:25.146577+00,,2020-10-03 19:19:14.077081+00,instant,2020-09-15 16:01:25.083233+00
10820,11.0,approved,2020-08-04 14:30:10.387557+00,14103.0,2020-10-06 09:20:59.311719+00,regular,2020-08-11 14:30:10.386477+00
16773,100.0,approved,2020-09-18 15:11:54.031724+00,35068.0,2020-10-09 19:36:59.42804+00,instant,2020-09-25 15:11:53.98111+00
2780,100.0,approved,2020-06-09 12:52:40.555797+00,9860.0,2020-07-07 22:00:00+00,regular,
10137,100.0,rejected,2020-07-30 12:55:31.437624+00,20790.0,,instant,2020-08-06 12:55:31.437122+00
15193,100.0,approved,2020-09-08 19:16:31.042422+00,22329.0,2020-10-11 18:58:26.784753+00,instant,2020-09-15 19:16:30.99632+00
17352,50.0,approved,2020-09-22 20:14:25.072311+00,47291.0,2020-10-11 22:00:00+00,instant,2020-10-06 20:14:25.046962+00
2034,50.0,rejected,2020-05-19 15:26:15.239108+00,8638.0,,regular,
10427,100.0,approved,2020-08-01 08:13:52.736935+00,12679.0,2020-10-27 09:15:18.991995+00,instant,2020-08-08 08:13:52.736561+00
15483,100.0,approved,2020-09-10 05:51:31.089058+00,2603.0,2020-10-02 19:00:45.147808+00,instant,2020-09-17 05:51:31.046302+00
6142,100.0,approved,2020-07-01 14:03:51.629112+00,8752.0,2020-07-29 22:00:00+00,regular,
8675,100.0,approved,2020-07-17 13:44:06.374225+00,,2020-09-23 00:37:04.084191+00,regular,
11681,100.0,approved,2020-08-10 11:42:05.011995+00,34047.0,2020-09-08 19:19:44.795824+00,instant,2020-08-17 11:42:05.011411+00
17845,100.0,rejected,2020-09-25 15:05:11.026016+00,18983.0,,instant,2020-10-02 15:05:10.999372+00
12044,50.0,approved,2020-08-11 16:58:39.298884+00,20643.0,2020-09-08 19:18:03.831766+00,instant,2020-08-18 16:58:39.298451+00
17232,100.0,approved,2020-09-22 09:38:28.750482+00,46098.0,2020-12-06 23:00:00+00,instant,2020-10-06 09:38:28.723646+00
1267,100.0,approved,2020-04-17 16:34:56.397792+00,6925.0,2020-05-12 20:20:21.275941+00,regular,
16680,100.0,approved,2020-09-17 19:42:30.772337+00,14873.0,2020-10-09 19:36:56.525378+00,instant,2020-09-24 19:42:30.720453+00
5382,100.0,approved,2020-06-25 18:08:24.155518+00,21765.0,2020-08-04 22:00:00+00,regular,
11638,100.0,rejected,2020-08-10 09:20:53.182978+00,35606.0,,instant,2020-08-17 09:20:53.182631+00
6817,100.0,approved,2020-07-06 21:12:23.132115+00,508.0,2020-08-03 00:34:01.549695+00,regular,
10945,50.0,approved,2020-08-05 09:49:18.537843+00,34659.0,2020-08-26 22:00:00+00,instant,2020-08-12 09:49:18.537425+00
3037,100.0,rejected,2020-06-11 18:35:24.39235+00,14071.0,,regular,
17137,50.0,rejected,2020-09-21 18:36:55.332591+00,6528.0,,regular,2020-10-05 18:36:55.305896+00
8226,100.0,approved,2020-07-15 14:48:28.208102+00,13261.0,2020-08-05 22:00:00+00,regular,
8677,50.0,approved,2020-07-17 13:48:59.398324+00,,2020-08-12 23:25:19.110103+00,regular,
2705,100.0,approved,2020-06-08 08:37:28.54934+00,8721.0,2020-09-24 07:17:36.486329+00,regular,
1979,100.0,approved,2020-05-18 15:34:32.687509+00,8507.0,2020-06-09 21:25:12.241841+00,regular,
3265,100.0,approved,2020-06-13 19:13:25.054342+00,11704.0,2020-07-07 15:17:57.352935+00,regular,
7426,100.0,rejected,2020-07-10 06:51:48.724977+00,16934.0,,regular,
10963,50.0,approved,2020-08-05 12:27:59.36199+00,21194.0,2020-09-02 22:00:00+00,instant,2020-08-12 12:27:59.361565+00
1554,100.0,approved,2020-05-05 00:39:56.608455+00,8944.0,2020-08-05 22:00:00+00,regular,
11670,50.0,rejected,2020-08-10 11:25:06.312241+00,18708.0,,instant,2020-08-17 11:25:06.311569+00
1311,100.0,approved,2020-04-21 06:39:45.777941+00,6395.0,2020-05-12 20:20:44.416777+00,regular,
15686,100.0,approved,2020-09-11 10:40:20.345907+00,24526.0,2020-10-06 19:40:33.358667+00,instant,2020-09-18 10:40:20.29234+00
2507,100.0,approved,2020-06-03 08:26:19.291007+00,10037.0,2020-11-17 23:00:00+00,regular,
10198,50.0,rejected,2020-07-30 17:19:27.31964+00,,,regular,2020-08-06 17:19:27.319211+00
8849,50.0,rejected,2020-07-18 13:32:19.20648+00,25529.0,,regular,
17304,100.0,approved,2020-09-22 15:06:49.349841+00,46669.0,2020-12-01 23:00:00+00,instant,2020-10-06 15:06:49.324658+00
3511,100.0,rejected,2020-06-16 16:59:19.123906+00,,,regular,
6623,100.0,approved,2020-07-04 22:08:51.872787+00,15615.0,2020-07-29 22:00:00+00,regular,
8839,100.0,rejected,2020-07-18 12:23:15.789468+00,32041.0,,regular,
12381,100.0,rejected,2020-08-13 16:55:35.982032+00,,,instant,2020-08-20 16:55:35.935381+00
7838,100.0,rejected,2020-07-13 15:56:52.267872+00,32274.0,,regular,
5848,40.0,rejected,2020-06-30 05:19:46.897422+00,14917.0,,regular,
12605,100.0,rejected,2020-08-15 10:16:31.57433+00,8489.0,,instant,2020-08-22 10:16:31.538992+00
9840,50.0,approved,2020-07-28 08:38:46.746529+00,24856.0,2020-09-22 22:00:00+00,regular,2020-08-04 08:38:46.746094+00
18203,100.0,rejected,2020-09-28 13:13:04.747704+00,,,instant,2020-10-05 13:13:04.7203+00
691,100.0,approved,2020-02-17 18:25:23.907448+00,1615.0,,regular,
15437,50.0,approved,2020-09-09 19:43:39.974917+00,39885.0,2020-10-06 22:00:00+00,regular,2020-09-16 19:43:39.930251+00
172,100.0,rejected,2019-12-15 20:35:01.347478+00,1516.0,,regular,
7105,100.0,approved,2020-07-08 09:12:49.049646+00,3631.0,2020-09-02 22:00:00+00,regular,
2136,100.0,rejected,2020-05-23 11:37:49.162994+00,4934.0,,regular,
6489,100.0,approved,2020-07-03 15:55:46.400193+00,27822.0,2020-07-29 22:00:00+00,regular,
15442,100.0,approved,2020-09-09 19:54:40.981656+00,14336.0,2021-01-05 23:00:00+00,instant,2020-09-16 19:54:40.929652+00
371,100.0,approved,2020-01-04 11:23:20.850751+00,1516.0,,regular,
13804,100.0,approved,2020-08-25 07:28:47.070035+00,33147.0,2020-11-17 06:25:15.823537+00,instant,2020-09-01 07:28:47.040675+00
8112,100.0,approved,2020-07-15 09:22:03.054544+00,30137.0,2020-07-29 22:00:00+00,regular,
15549,100.0,approved,2020-09-10 13:49:36.956069+00,34469.0,2020-11-01 01:40:35.539982+00,instant,2020-09-17 13:49:36.931336+00
17654,50.0,approved,2020-09-24 12:28:53.389182+00,49099.0,2020-10-10 19:39:48.804556+00,instant,2020-10-01 12:28:53.353046+00
15674,50.0,rejected,2020-09-11 09:57:08.435839+00,39837.0,,instant,2020-09-18 09:57:08.369686+00
16488,100.0,approved,2020-09-16 18:24:20.45433+00,12724.0,2020-12-08 23:00:00+00,instant,2020-09-23 18:24:20.406806+00
9419,60.0,rejected,2020-07-22 14:56:35.011848+00,26854.0,,regular,2020-07-29 14:56:35.011328+00
6800,100.0,rejected,2020-07-06 16:57:45.169799+00,21942.0,,regular,
11771,100.0,approved,2020-08-10 16:43:00.568744+00,9489.0,2020-09-13 22:00:00+00,instant,2020-08-17 16:43:00.568315+00
10752,50.0,rejected,2020-08-04 06:14:16.406555+00,6731.0,,regular,2020-08-11 06:14:16.406075+00
15147,100.0,rejected,2020-09-08 14:20:55.709472+00,,,regular,2020-09-15 14:20:55.632962+00
15571,100.0,approved,2020-09-10 15:32:10.152594+00,34858.0,2020-11-09 23:00:00+00,instant,2020-09-17 15:32:10.105739+00
1799,100.0,approved,2020-05-15 02:25:54.318675+00,,2020-07-07 06:48:51.345448+00,regular,
8394,100.0,rejected,2020-07-16 06:16:28.653904+00,31736.0,,regular,
17850,100.0,approved,2020-09-25 15:53:33.404124+00,49917.0,2021-01-06 02:45:24.38954+00,instant,2020-10-02 15:53:33.373994+00
9663,100.0,approved,2020-07-25 07:47:13.753542+00,18389.0,2020-08-13 22:00:00+00,regular,2020-08-01 07:47:13.752927+00
11738,100.0,approved,2020-08-10 14:11:23.818783+00,1361.0,2020-09-08 17:12:00.052349+00,regular,2020-08-17 14:11:23.818396+00
13528,50.0,rejected,2020-08-21 20:06:52.582083+00,17293.0,,regular,2020-08-28 20:06:52.540747+00
7456,100.0,rejected,2020-07-10 09:59:44.945493+00,13135.0,,regular,
14753,100.0,approved,2020-09-05 22:12:39.373613+00,10028.0,2020-10-06 19:27:05.320272+00,instant,2020-09-12 22:12:39.323202+00
18450,50.0,rejected,2020-09-29 17:01:38.317386+00,48554.0,,instant,2020-10-06 17:01:38.270049+00
4348,90.0,rejected,2020-06-20 09:52:15.613302+00,19203.0,,regular,
11207,100.0,approved,2020-08-06 18:53:04.195107+00,35340.0,2020-09-02 22:00:00+00,regular,2020-08-13 18:53:04.194314+00
486,100.0,rejected,2020-01-22 08:30:00.075779+00,1206.0,,regular,
15543,100.0,rejected,2020-09-10 13:18:18.454812+00,14995.0,,instant,2020-09-17 13:18:18.40847+00
13945,100.0,rejected,2020-08-27 09:34:10.585845+00,36425.0,,instant,2020-09-03 09:34:10.563461+00
11325,100.0,approved,2020-08-07 11:17:00.188569+00,13756.0,2020-08-30 22:00:00+00,instant,2020-08-14 11:17:00.188112+00
1967,200.0,approved,2020-05-18 07:57:49.949907+00,3617.0,2020-06-10 23:40:24.504482+00,regular,
873,100.0,approved,2020-03-14 07:37:17.559236+00,1136.0,2020-04-07 20:23:00.602294+00,regular,
6591,100.0,rejected,2020-07-04 14:22:45.782456+00,26759.0,,regular,
18037,100.0,approved,2020-09-27 02:26:21.993419+00,52453.0,2020-11-03 21:36:40.196387+00,instant,2020-10-04 02:26:21.953466+00
2891,100.0,approved,2020-06-10 11:34:38.262094+00,271.0,2020-08-06 22:00:00+00,regular,
358,100.0,approved,2020-01-01 10:58:38.279018+00,1365.0,2020-03-25 21:10:31.302946+00,regular,
17658,100.0,rejected,2020-09-24 12:42:15.094509+00,47375.0,,instant,2020-10-01 12:42:15.066746+00
17996,100.0,approved,2020-09-26 15:05:00.650777+00,47259.0,2020-11-05 20:08:21.396252+00,regular,2020-10-03 15:05:00.625255+00
